geoname_id,locale_code,continent_code,continent_name,country_iso_code,country_name,subdivision_1_iso_code,subdivision_1_name,subdivision_2_iso_code,subdivision_2_name,city_name,metro_code,time_zone,is_in_european_union
1392,en,AS,Asia,IR,Iran,02,"Māzandarān",,,Shahr,,Asia/Tehran,0
5819,en,EU,Europe,CY,Cyprus,02,"Limassol District",,,Souni,,Asia/Nicosia,1
7240,en,AS,Asia,IR,Iran,28,"North Khorasan",,,Jahan,,Asia/Tehran,0
10293,en,AS,Asia,IR,Iran,26,"Qazvin Province",,,Kaman,,Asia/Tehran,0
10570,en,AS,Asia,IR,Iran,26,"Qazvin Province",,,Alvand,,Asia/Tehran,0
11797,en,AS,Asia,IR,Iran,02,"Māzandarān",,,Afra,,Asia/Tehran,0
14928,en,AS,Asia,IR,Iran,06,Khuzestan,,,Lir,,Asia/Tehran,0
18918,en,EU,Europe,CY,Cyprus,04,Ammochostos,,,Protaras,,Asia/Famagusta,1
20939,en,AS,Asia,IR,Iran,04,"West Azerbaijan Province",,,Post,,Asia/Tehran,0
24711,en,AS,Asia,IR,Iran,05,"Kermanshah Province",,,Aftab,,Asia/Tehran,0
28669,en,AS,Asia,IR,Iran,01,"Gilan Province",,,Talesh,,Asia/Tehran,0
35017,en,AS,Asia,IR,Iran,03,"East Azerbaijan Province",,,Hadishahr,,Asia/Tehran,0
36040,en,AS,Asia,IR,Iran,13,"Hamadan Province",,,Gostar,,Asia/Tehran,0
39912,en,AS,Asia,IR,Iran,27,Golestan,,,"Dadeh Owlum",,Asia/Tehran,0
41486,en,AS,Asia,IR,Iran,00,Markazi,,,Maragheh,,Asia/Tehran,0
41582,en,AS,Asia,IR,Iran,23,Tehran,,,Salehabad,,Asia/Tehran,0
41724,en,AS,Asia,IR,Iran,00,Markazi,,,Ara,,Asia/Tehran,0
43558,en,AS,Asia,IR,Iran,08,Kerman,,,"Chaman Rang",,Asia/Tehran,0
44925,en,AS,Asia,IR,Iran,06,Khuzestan,,,Taha,,Asia/Tehran,0
49518,en,AF,Africa,RW,Rwanda,,,,,,,Africa/Kigali,0
49747,en,AF,Africa,SO,Somalia,BK,Bakool,,,Oddur,,Africa/Mogadishu,0
51537,en,AF,Africa,SO,Somalia,,,,,,,Africa/Mogadishu,0
53654,en,AF,Africa,SO,Somalia,BN,Banaadir,,,Mogadishu,,Africa/Mogadishu,0
54225,en,AF,Africa,SO,Somalia,SH,"Lower Shabeelle",,,Merca,,Africa/Mogadishu,0
57289,en,AF,Africa,SO,Somalia,WO,"Woqooyi Galbeed",,,Hargeisa,,Africa/Mogadishu,0
57723,en,AF,Africa,SO,Somalia,JD,"Middle Juba",,,Gurmeyso,,Africa/Mogadishu,0
58933,en,AF,Africa,SO,Somalia,NU,Nugaal,,,Garoowe,,Africa/Mogadishu,0
58994,en,AF,Africa,SO,Somalia,GE,Gedo,,,Garbahaarrey,,Africa/Mogadishu,0
59611,en,AF,Africa,SO,Somalia,MU,Mudug,,,Gaalkacyo,,Africa/Mogadishu,0
63795,en,AF,Africa,SO,Somalia,TO,Togdheer,,,Burao,,Africa/Mogadishu,0
63949,en,AF,Africa,SO,Somalia,JD,"Middle Juba",,,Bu'aale,,Africa/Mogadishu,0
64013,en,AF,Africa,SO,Somalia,BR,Bari,,,Bosaso,,Africa/Mogadishu,0
64021,en,AF,Africa,SO,Somalia,AW,Awdal,,,Borama,,Africa/Mogadishu,0
64460,en,AF,Africa,SO,Somalia,HI,Hiiraan,,,Beledweyne,,Africa/Mogadishu,0
64536,en,AF,Africa,SO,Somalia,BY,Bay,,,Baidoa,,Africa/Mogadishu,0
65785,en,AF,Africa,SO,Somalia,SH,"Lower Shabeelle",,,Afgooye,,Africa/Mogadishu,0
66093,en,AS,Asia,IR,Iran,17,"Kohgiluyeh and Boyer-Ahmad Province",,,Yasuj,,Asia/Tehran,0
69426,en,AS,Asia,YE,Yemen,AB,"Abyan Governorate",,,Zinjibar,,Asia/Aden,0
69543,en,AS,Asia,YE,Yemen,,,,,,,Asia/Aden,0
71132,en,AS,Asia,YE,Yemen,SN,"Sanaa Governorate",,,"Sanaa Governorate",,Asia/Aden,0
71135,en,AS,Asia,YE,Yemen,HD,"Muhafazat Hadramaout",,,Sana',,Asia/Aden,0
71137,en,AS,Asia,YE,Yemen,SA,"Amanat Alasimah",,,Sanaa,,Asia/Aden,0
71490,en,AS,Asia,YE,Yemen,BA,"Al Bayda",,,Rida`,,Asia/Aden,0
73560,en,AS,Asia,YE,Yemen,LA,Laḩij,,,Lahij,,Asia/Aden,0
74477,en,AS,Asia,YE,Yemen,IB,"Ibb Governorate",,,Ibb,,Asia/Aden,0
75337,en,AS,Asia,YE,Yemen,HJ,Ḩajjah,,,Hajjah,,Asia/Aden,0
75427,en,AS,Asia,YE,Yemen,SU,Soqatra,,,Hadibu,,Asia/Aden,0
76184,en,AS,Asia,YE,Yemen,DH,"Dhamār",,,Dhamar,,Asia/Aden,0
76933,en,AS,Asia,YE,Yemen,AM,Omran,,,"Bayt Ghadir",,Asia/Aden,0
77124,en,AS,Asia,YE,Yemen,JA,"Al Jawf",,,Barat,,Asia/Aden,0
77726,en,AS,Asia,YE,Yemen,SH,Shabwah,,,Ataq,,Asia/Aden,0
77843,en,AS,Asia,YE,Yemen,HU,"Al Hudaydah",,,"As Salif",,Asia/Aden,0
78751,en,AS,Asia,YE,Yemen,TA,"Ta‘izz",,,Mocha,,Asia/Aden,0
78754,en,AS,Asia,YE,Yemen,HD,"Muhafazat Hadramaout",,,Mukalla,,Asia/Aden,0
78977,en,AS,Asia,YE,Yemen,MW,"Al Mahwit Governorate",,,"Al Mahwit",,Asia/Aden,0
79415,en,AS,Asia,YE,Yemen,HU,"Al Hudaydah",,,"Al Hudaydah",,Asia/Aden,0
79455,en,AS,Asia,YE,Yemen,JA,"Al Jawf",,,"Al Hazm",,Asia/Aden,0
79700,en,AS,Asia,YE,Yemen,MR,"Al Mahrah Governorate",,,"Al Ghayḑah",,Asia/Aden,0
79836,en,AS,Asia,YE,Yemen,BA,"Al Bayda",,,"Al Bayda",,Asia/Aden,0
79844,en,AS,Asia,YE,Yemen,HD,"Muhafazat Hadramaout",,,"Al Batinah",,Asia/Aden,0
80284,en,AS,Asia,YE,Yemen,BA,"Al Bayda",,,Dhimrah,,Asia/Aden,0
80384,en,AS,Asia,YE,Yemen,DA,"Aḑ Ḑāli‘",,,Dhale,,Asia/Aden,0
81302,en,AF,Africa,LY,Libya,BU,"Al Butnan",,,Tobruk,,Africa/Tripoli,0
85026,en,AF,Africa,LY,Libya,JA,"Al Jabal al Akhdar",,,Massah,,Africa/Tripoli,0
87205,en,AF,Africa,LY,Libya,DR,Darnah,,,Darnah,,Africa/Tripoli,0
88319,en,AF,Africa,LY,Libya,BA,"Sha'biyat Banghazi",,,Benghazi,,Africa/Tripoli,0
88386,en,AF,Africa,LY,Libya,BU,"Al Butnan",,,"Az Zawiyah",,Africa/Tripoli,0
88562,en,AF,Africa,LY,Libya,KF,"Al Kufrah",,,"At Taj",,Africa/Tripoli,0
88903,en,AF,Africa,LY,Libya,MJ,"Al Marj",,,"Al Marj",,Africa/Tripoli,0
88962,en,AF,Africa,LY,Libya,KF,"Al Kufrah",,,"Al Jawf",,Africa/Tripoli,0
89055,en,AF,Africa,LY,Libya,JA,"Al Jabal al Akhdar",,,"Al Bayda'",,Africa/Tripoli,0
89090,en,AF,Africa,LY,Libya,JA,"Al Jabal al Akhdar",,,"Al Abraq",,Africa/Tripoli,0
89113,en,AF,Africa,LY,Libya,WA,"Al Wahat",,,Ajdabiya,,Africa/Tripoli,0
89341,en,AS,Asia,IQ,Iraq,BA,Basra,,,Basra,,Asia/Baghdad,0
89570,en,AS,Asia,IQ,Iraq,DA,Duhok,,,Zakho,,Asia/Baghdad,0
90150,en,AS,Asia,IQ,Iraq,SD,"Salah ad Din",,,Tikrit,,Asia/Baghdad,0
91419,en,AS,Asia,IQ,Iraq,BA,Basra,,,"Qaryat Sayhan",,Asia/Baghdad,0
91695,en,AS,Asia,IQ,Iraq,SD,"Salah ad Din",,,,,Asia/Baghdad,0
92052,en,AS,Asia,IQ,Iraq,SU,Sulaymaniyah,,,Raniye,,Asia/Baghdad,0
92877,en,AS,Asia,IQ,Iraq,NI,Nineveh,,,Nineveh,,Asia/Baghdad,0
93540,en,AS,Asia,IQ,Iraq,MA,Maysan,,,Maysan,,Asia/Baghdad,0
94787,en,AS,Asia,IQ,Iraq,KI,Kirkuk,,,Kirkuk,,Asia/Baghdad,0
94823,en,AS,Asia,IQ,Iraq,KA,"Muhafazat Karbala'",,,,,Asia/Baghdad,0
94824,en,AS,Asia,IQ,Iraq,KA,"Muhafazat Karbala'",,,Karbala,,Asia/Baghdad,0
95005,en,AS,Asia,IQ,Iraq,SU,Sulaymaniyah,,,Kelar,,Asia/Baghdad,0
95446,en,AS,Asia,IQ,Iraq,AR,Erbil,,,Erbil,,Asia/Baghdad,0
96205,en,AS,Asia,IQ,Iraq,SU,Sulaymaniyah,,,Halabja,,Asia/Baghdad,0
96965,en,AS,Asia,IQ,Iraq,DI,"Diyālá",,,,,Asia/Baghdad,0
96994,en,AS,Asia,IQ,Iraq,DA,Duhok,,,Duhok,,Asia/Baghdad,0
97990,en,AS,Asia,IQ,Iraq,DI,"Diyālá",,,Baqubah,,Asia/Baghdad,0
98180,en,AS,Asia,IQ,Iraq,BG,Baghdad,,,,,Asia/Baghdad,0
98182,en,AS,Asia,IQ,Iraq,BG,Baghdad,,,Baghdad,,Asia/Baghdad,0
98245,en,AS,Asia,IQ,Iraq,BA,Basra,,,"Az Zubayr",,Asia/Baghdad,0
98304,en,AS,Asia,IQ,Iraq,AR,Erbil,,,'Aynkawah,,Asia/Baghdad,0
98463,en,AS,Asia,IQ,Iraq,SU,Sulaymaniyah,,,Sulaymaniyah,,Asia/Baghdad,0
98717,en,AS,Asia,IQ,Iraq,AN,"Al Anbar",,,Ramadi,,Asia/Baghdad,0
98854,en,AS,Asia,IQ,Iraq,DQ,"Dhi Qar",,,Nasiriyah,,Asia/Baghdad,0
98860,en,AS,Asia,IQ,Iraq,NA,"An Najaf",,,Najaf,,Asia/Baghdad,0
99072,en,AS,Asia,IQ,Iraq,NI,Nineveh,,,Mosul,,Asia/Baghdad,0
99131,en,AS,Asia,IQ,Iraq,WA,"Muhafazat Wasit",,,Kut,,Asia/Baghdad,0
99135,en,AS,Asia,IQ,Iraq,NA,"An Najaf",,,Kufa,,Asia/Baghdad,0
99237,en,AS,Asia,IQ,Iraq,,,,,,,Asia/Baghdad,0
99347,en,AS,Asia,IQ,Iraq,BB,"Muhafazat Babil",,,"Al Hillah",,Asia/Baghdad,0
99369,en,AS,Asia,IQ,Iraq,BA,Basra,,,"Al Harithah",,Asia/Baghdad,0
99454,en,AS,Asia,IQ,Iraq,AN,"Al Anbar",,,Fallujah,,Asia/Baghdad,0
99532,en,AS,Asia,IQ,Iraq,BA,Basra,,,Basrah,,Asia/Baghdad,0
99592,en,AS,Asia,IQ,Iraq,AN,"Al Anbar",,,"Al Anbar",,Asia/Baghdad,0
99608,en,AS,Asia,IQ,Iraq,MA,Maysan,,,Amara,,Asia/Baghdad,0
99738,en,AS,Asia,IQ,Iraq,QA,"Muhafazat al Qadisiyah",,,'Afak,,Asia/Baghdad,0
99762,en,AS,Asia,IQ,Iraq,QA,"Muhafazat al Qadisiyah",,,"Ad Diwaniyah",,Asia/Baghdad,0
100425,en,AS,Asia,SA,"Saudi Arabia",03,"Medina Region",,,Yanbu,,Asia/Riyadh,0
100768,en,AS,Asia,SA,"Saudi Arabia",05,"Al-Qassim Region",,,Unaizah,,Asia/Riyadh,0
101384,en,AS,Asia,SA,"Saudi Arabia",05,"Al-Qassim Region",,,"At Tuwal",,Asia/Riyadh,0
101516,en,AS,Asia,SA,"Saudi Arabia",07,"Tabuk Region",,,Tayma',,Asia/Riyadh,0
101554,en,AS,Asia,SA,"Saudi Arabia",04,"Eastern Province",,,Tarut,,Asia/Riyadh,0
101628,en,AS,Asia,SA,"Saudi Arabia",07,"Tabuk Region",,,Tabuk,,Asia/Riyadh,0
101760,en,AS,Asia,SA,"Saudi Arabia",03,"Medina Region",,,Sultanah,,Asia/Riyadh,0
101773,en,AS,Asia,SA,"Saudi Arabia",14,"'Asir Region",,,Sulayman,,Asia/Riyadh,0
102170,en,AS,Asia,SA,"Saudi Arabia",01,"Riyadh Region",,,Shaqra,,Asia/Riyadh,0
102229,en,AS,Asia,SA,"Saudi Arabia",01,"Riyadh Region",,,"Sha`ib al Malqah",,Asia/Riyadh,0
102318,en,AS,Asia,SA,"Saudi Arabia",04,"Eastern Province",,,Sayhat,,Asia/Riyadh,0
102358,en,AS,Asia,SA,"Saudi Arabia",,,,,,,Asia/Riyadh,0
102458,en,AS,Asia,SA,"Saudi Arabia",,,,,Sambah,,Asia/Riyadh,0
102527,en,AS,Asia,SA,"Saudi Arabia",12,"Al Jawf Region",,,Sakakah,,Asia/Riyadh,0
102585,en,AS,Asia,SA,"Saudi Arabia",04,"Eastern Province",,,Safwa,,Asia/Riyadh,0
102651,en,AS,Asia,SA,"Saudi Arabia",09,"Jazan Region",,,Sabya,,Asia/Riyadh,0
102744,en,AS,Asia,SA,"Saudi Arabia",01,"Riyadh Region",,,Rumah,,Asia/Riyadh,0
102891,en,AS,Asia,SA,"Saudi Arabia",04,"Eastern Province",,,"Ras Tanura",,Asia/Riyadh,0
102985,en,AS,Asia,SA,"Saudi Arabia",04,"Eastern Province",,,Rahimah,,Asia/Riyadh,0
103012,en,AS,Asia,SA,"Saudi Arabia",08,"Northern Borders Region",,,Rafha,,Asia/Riyadh,0
103019,en,AS,Asia,SA,"Saudi Arabia",04,"Eastern Province",,,Radwa,,Asia/Riyadh,0
103035,en,AS,Asia,SA,"Saudi Arabia",02,"Mecca Region",,,Rabigh,,Asia/Riyadh,0
103369,en,AS,Asia,SA,"Saudi Arabia",14,"'Asir Region",,,Bisha,,Asia/Riyadh,0
103630,en,AS,Asia,SA,"Saudi Arabia",10,"Najran Region",,,Najran,,Asia/Riyadh,0
104514,en,AS,Asia,SA,"Saudi Arabia",02,"Mecca Region",,,,,Asia/Riyadh,0
104515,en,AS,Asia,SA,"Saudi Arabia",02,"Mecca Region",,,Makkah,,Asia/Riyadh,0
105026,en,AS,Asia,SA,"Saudi Arabia",,,,,Khasa,,Asia/Riyadh,0
105072,en,AS,Asia,SA,"Saudi Arabia",14,"'Asir Region",,,"Khamis Mushait",,Asia/Riyadh,0
105286,en,AS,Asia,SA,"Saudi Arabia",06,"Ha'il Region",,,Jubbah,,Asia/Riyadh,0
105299,en,AS,Asia,SA,"Saudi Arabia",09,"Jazan Region",,,Jizan,,Asia/Riyadh,0
105343,en,AS,Asia,SA,"Saudi Arabia",02,"Mecca Region",,,Jeddah,,Asia/Riyadh,0
105357,en,AS,Asia,SA,"Saudi Arabia",,,,,Jazirah,,Asia/Riyadh,0
105703,en,AS,Asia,SA,"Saudi Arabia",01,"Riyadh Region",,,Huraymila',,Asia/Riyadh,0
106281,en,AS,Asia,SA,"Saudi Arabia",06,"Ha'il Region",,,Ha'il,,Asia/Riyadh,0
106297,en,AS,Asia,SA,"Saudi Arabia",04,"Eastern Province",,,"Hafar Al-Batin",,Asia/Riyadh,0
106837,en,AS,Asia,SA,"Saudi Arabia",01,"Riyadh Region",,,Duruma,,Asia/Riyadh,0
106909,en,AS,Asia,SA,"Saudi Arabia",07,"Tabuk Region",,,Duba,,Asia/Riyadh,0
107304,en,AS,Asia,SA,"Saudi Arabia",05,"Al-Qassim Region",,,Buraidah,,Asia/Riyadh,0
107312,en,AS,Asia,SA,"Saudi Arabia",04,"Eastern Province",,,Abqaiq,,Asia/Riyadh,0
107692,en,AS,Asia,SA,"Saudi Arabia",11,"Al Bahah Region",,,Baljurashi,,Asia/Riyadh,0
107729,en,AS,Asia,SA,"Saudi Arabia",02,"Mecca Region",,,Bahrah,,Asia/Riyadh,0
107744,en,AS,Asia,SA,"Saudi Arabia",03,"Medina Region",,,"Badr Hunayn",,Asia/Riyadh,0
107781,en,AS,Asia,SA,"Saudi Arabia",01,"Riyadh Region",,,"Az Zulfi",,Asia/Riyadh,0
107797,en,AS,Asia,SA,"Saudi Arabia",04,"Eastern Province",,,Dhahran,,Asia/Riyadh,0
107968,en,AS,Asia,SA,"Saudi Arabia",02,"Mecca Region",,,Ta'if,,Asia/Riyadh,0
108240,en,AS,Asia,SA,"Saudi Arabia",06,"Ha'il Region",,,"Baq`a' ash Sharqiyah",,Asia/Riyadh,0
108241,en,AS,Asia,SA,"Saudi Arabia",04,"Eastern Province",,,"Eastern Province",,Asia/Riyadh,0
108410,en,AS,Asia,SA,"Saudi Arabia",01,"Riyadh Region",,,Riyadh,,Asia/Riyadh,0
108411,en,AS,Asia,SA,"Saudi Arabia",01,"Riyadh Region",,,,,Asia/Riyadh,0
108435,en,AS,Asia,SA,"Saudi Arabia",05,"Al-Qassim Region",,,"Ar Rass",,Asia/Riyadh,0
108512,en,AS,Asia,SA,"Saudi Arabia",08,"Northern Borders Region",,,Arar,,Asia/Riyadh,0
108927,en,AS,Asia,SA,"Saudi Arabia",04,"Eastern Province",,,"Al Qatif",,Asia/Riyadh,0
108933,en,AS,Asia,SA,"Saudi Arabia",05,"Al-Qassim Region",,,"Al-Qassim Region",,Asia/Riyadh,0
109101,en,AS,Asia,SA,"Saudi Arabia",04,"Eastern Province",,,"Al Mubarraz",,Asia/Riyadh,0
109102,en,AS,Asia,SA,"Saudi Arabia",01,"Riyadh Region",,,"Al Mubarraz",,Asia/Riyadh,0
109223,en,AS,Asia,SA,"Saudi Arabia",03,"Medina Region",,,Medina,,Asia/Riyadh,0
109224,en,AS,Asia,SA,"Saudi Arabia",03,"Medina Region",,,,,Asia/Riyadh,0
109253,en,AS,Asia,SA,"Saudi Arabia",02,"Mecca Region",,,"Al Lith",,Asia/Riyadh,0
109323,en,AS,Asia,SA,"Saudi Arabia",04,"Eastern Province",,,Khobar,,Asia/Riyadh,0
109353,en,AS,Asia,SA,"Saudi Arabia",01,"Riyadh Region",,,"Al Kharj",,Asia/Riyadh,0
109380,en,AS,Asia,SA,"Saudi Arabia",04,"Eastern Province",,,"Al Khafji",,Asia/Riyadh,0
109435,en,AS,Asia,SA,"Saudi Arabia",04,"Eastern Province",,,Jubail,,Asia/Riyadh,0
109470,en,AS,Asia,SA,"Saudi Arabia",12,"Al Jawf Region",,,"Al Jawf Region",,Asia/Riyadh,0
109502,en,AS,Asia,SA,"Saudi Arabia",04,"Eastern Province",,,"Al Jafr",,Asia/Riyadh,0
109571,en,AS,Asia,SA,"Saudi Arabia",04,"Eastern Province",,,"Al Hufuf",,Asia/Riyadh,0
109953,en,AS,Asia,SA,"Saudi Arabia",11,"Al Bahah Region",,,"Al Bahah",,Asia/Riyadh,0
110250,en,AS,Asia,SA,"Saudi Arabia",01,"Riyadh Region",,,Afif,,Asia/Riyadh,0
110314,en,AS,Asia,SA,"Saudi Arabia",01,"Riyadh Region",,,"Ad Dilam",,Asia/Riyadh,0
110328,en,AS,Asia,SA,"Saudi Arabia",09,"Jazan Region",,,"Ad Darb",,Asia/Riyadh,0
110336,en,AS,Asia,SA,"Saudi Arabia",04,"Eastern Province",,,Dammam,,Asia/Riyadh,0
110690,en,AS,Asia,SA,"Saudi Arabia",14,"'Asir Region",,,Abha,,Asia/Riyadh,0
110791,en,AS,Asia,IR,Iran,23,Tehran,,,,,Asia/Tehran,0
110828,en,AS,Asia,IR,Iran,15,"Lorestan Province",,,"Tal-e Ne`mat",,Asia/Tehran,0
110861,en,AS,Asia,IR,Iran,00,Markazi,,,Behdasht,,Asia/Tehran,0
111419,en,AS,Asia,IR,Iran,26,"Qazvin Province",,,Zarand,,Asia/Tehran,0
111453,en,AS,Asia,IR,Iran,19,Zanjan,,,Zanjan,,Asia/Tehran,0
111822,en,AS,Asia,IR,Iran,21,"Yazd Province",,,Yazd,,Asia/Tehran,0
111911,en,AS,Asia,IR,Iran,03,"East Azerbaijan Province",,,Payam,,Asia/Tehran,0
111961,en,AS,Asia,IR,Iran,09,"Razavi Khorasan",,,Yadak,,Asia/Tehran,0
112179,en,AS,Asia,IR,Iran,30,"Alborz Province",,,Fardis,,Asia/Tehran,0
112931,en,AS,Asia,IR,Iran,23,Tehran,,,Tehran,,Asia/Tehran,0
113646,en,AS,Asia,IR,Iran,03,"East Azerbaijan Province",,,Tabriz,,Asia/Tehran,0
115019,en,AS,Asia,IR,Iran,07,Fars,,,Shiraz,,Asia/Tehran,0
115233,en,AS,Asia,IR,Iran,07,Fars,,,Sheshdeh,,Asia/Tehran,0
115408,en,AS,Asia,IR,Iran,06,Khuzestan,,,Sharif,,Asia/Tehran,0
115715,en,AS,Asia,IR,Iran,22,Hormozgan,,,Shahrud,,Asia/Tehran,0
115733,en,AS,Asia,IR,Iran,07,Fars,,,"Shahr-e Khezr",,Asia/Tehran,0
115770,en,AS,Asia,IR,Iran,14,"Chaharmahal and Bakhtiari Province",,,"Shahr-e Kord",,Asia/Tehran,0
115926,en,AS,Asia,IR,Iran,07,Fars,,,Shahid,,Asia/Tehran,0
116126,en,AS,Asia,IR,Iran,03,"East Azerbaijan Province",,,Shabestar,,Asia/Tehran,0
116399,en,AS,Asia,IR,Iran,18,"Bushehr Province",,,Sena,,Asia/Tehran,0
116402,en,AS,Asia,IR,Iran,20,"Semnan Province",,,Semnan,,Asia/Tehran,0
116667,en,AS,Asia,IR,Iran,00,Markazi,,,Saveh,,Asia/Tehran,0
116723,en,AS,Asia,IR,Iran,07,Fars,,,Sarvestan,,Asia/Tehran,0
116996,en,AS,Asia,IR,Iran,02,"Māzandarān",,,Sari,,Asia/Tehran,0
117392,en,AS,Asia,IR,Iran,12,"Kurdistan Province",,,Saqqez,,Asia/Tehran,0
117459,en,AS,Asia,IR,Iran,15,"Lorestan Province",,,Golestan,,Asia/Tehran,0
117574,en,AS,Asia,IR,Iran,12,"Kurdistan Province",,,Sanandij,,Asia/Tehran,0
117656,en,AS,Asia,IR,Iran,04,"West Azerbaijan Province",,,Salmas,,Asia/Tehran,0
117695,en,AS,Asia,IR,Iran,07,Fars,,,Salehi,,Asia/Tehran,0
118063,en,AS,Asia,IR,Iran,09,"Razavi Khorasan",,,Sabzevar,,Asia/Tehran,0
118082,en,AS,Asia,IR,Iran,03,"East Azerbaijan Province",,,Sabz,,Asia/Tehran,0
118653,en,AS,Asia,IR,Iran,24,"Ardabil Province",,,Razi,,Asia/Tehran,0
118743,en,AS,Asia,IR,Iran,01,"Gilan Province",,,Rasht,,Asia/Tehran,0
118994,en,AS,Asia,IR,Iran,08,Kerman,,,Rafsanjan,,Asia/Tehran,0
119208,en,AS,Asia,IR,Iran,25,"Qom Province",,,Qom,,Asia/Tehran,0
119505,en,AS,Asia,IR,Iran,26,"Qazvin Province",,,Qazvin,,Asia/Tehran,0
120532,en,AS,Asia,IR,Iran,13,"Hamadan Province",,,Khorramabad,,Asia/Tehran,0
121359,en,AS,Asia,IR,Iran,14,"Chaharmahal and Bakhtiari Province",,,Parvaz,,Asia/Tehran,0
121795,en,AS,Asia,IR,Iran,04,"West Azerbaijan Province",,,Oshnaviyeh,,Asia/Tehran,0
121801,en,AS,Asia,IR,Iran,04,"West Azerbaijan Province",,,Urmia,,Asia/Tehran,0
121959,en,AS,Asia,IR,Iran,02,"Māzandarān",,,Nowshahr,,Asia/Tehran,0
122092,en,AS,Asia,IR,Iran,12,"Kurdistan Province",,,Novin,,Asia/Tehran,0
122397,en,AS,Asia,IR,Iran,02,"Māzandarān",,,Neka,,Asia/Tehran,0
122409,en,AS,Asia,IR,Iran,22,Hormozgan,,,"Negar-e Bala",,Asia/Tehran,0
122822,en,AS,Asia,IR,Iran,12,"Kurdistan Province",,,Naji,,Asia/Tehran,0
123485,en,AS,Asia,IR,Iran,07,Fars,,,Mohr,,Asia/Tehran,0
123941,en,AS,Asia,IR,Iran,22,Hormozgan,,,Minab,,Asia/Tehran,0
124085,en,AS,Asia,IR,Iran,04,"West Azerbaijan Province",,,Miandoab,,Asia/Tehran,0
124193,en,AS,Asia,IR,Iran,21,"Yazd Province",,,Meybod,,Asia/Tehran,0
124665,en,AS,Asia,IR,Iran,09,"Razavi Khorasan",,,Mashhad,,Asia/Tehran,0
124721,en,AS,Asia,IR,Iran,07,Fars,,,Marvdasht,,Asia/Tehran,0
125112,en,AS,Asia,IR,Iran,03,"East Azerbaijan Province",,,Malekan,,Asia/Tehran,0
125185,en,AS,Asia,IR,Iran,13,"Hamadan Province",,,Malayer,,Asia/Tehran,0
125188,en,AS,Asia,IR,Iran,23,Tehran,,,Malard,,Asia/Tehran,0
125427,en,AS,Asia,IR,Iran,08,Kerman,,,Mahan,,Asia/Tehran,0
125446,en,AS,Asia,IR,Iran,04,"West Azerbaijan Province",,,Mahabad,,Asia/Tehran,0
125874,en,AS,Asia,IR,Iran,19,Zanjan,,,Lar,,Asia/Tehran,0
125877,en,AS,Asia,IR,Iran,07,Fars,,,"Shahr-e Qadim-e Lar",,Asia/Tehran,0
125926,en,AS,Asia,IR,Iran,07,Fars,,,Lamerd,,Asia/Tehran,0
126016,en,AS,Asia,IR,Iran,08,Kerman,,,Lahijan,,Asia/Tehran,0
126715,en,AS,Asia,IR,Iran,00,Markazi,,,Komijan,,Asia/Tehran,0
126914,en,AS,Asia,IR,Iran,22,Hormozgan,,,Kish,,Asia/Tehran,0
126973,en,AS,Asia,IR,Iran,14,"Chaharmahal and Bakhtiari Province",,,Khowy,,Asia/Tehran,0
127378,en,AS,Asia,IR,Iran,12,"Kurdistan Province",,,Khorasan,,Asia/Tehran,0
128226,en,AS,Asia,IR,Iran,05,"Kermanshah Province",,,Kermanshah,,Asia/Tehran,0
128234,en,AS,Asia,IR,Iran,08,Kerman,,,Kerman,,Asia/Tehran,0
128321,en,AS,Asia,IR,Iran,07,Fars,,,Kazerun,,Asia/Tehran,0
128476,en,AS,Asia,IR,Iran,10,Isfahan,,,Kashan,,Asia/Tehran,0
128498,en,AS,Asia,IR,Iran,07,Fars,,,Karzin,,Asia/Tehran,0
128747,en,AS,Asia,IR,Iran,30,"Alborz Province",,,Karaj,,Asia/Tehran,0
128847,en,AS,Asia,IR,Iran,18,"Bushehr Province",,,Kangan,,Asia/Tehran,0
129511,en,AS,Asia,IR,Iran,03,"East Azerbaijan Province",,,Kalaleh,,Asia/Tehran,0
129872,en,AS,Asia,IR,Iran,13,"Hamadan Province",,,Ansar,,Asia/Tehran,0
129933,en,AS,Asia,IR,Iran,02,"Māzandarān",,,Juybar,,Asia/Tehran,0
130276,en,AS,Asia,IR,Iran,22,Hormozgan,,,Jask,,Asia/Tehran,0
130531,en,AS,Asia,IR,Iran,07,Fars,,,Jahrom,,Asia/Tehran,0
130758,en,AS,Asia,IR,Iran,,,,,,,Asia/Tehran,0
130802,en,AS,Asia,IR,Iran,16,"Ilam Province",,,Ilam,,Asia/Tehran,0
131691,en,AS,Asia,IR,Iran,30,"Alborz Province",,,Hashtgerd,,Asia/Tehran,0
131850,en,AS,Asia,IR,Iran,15,"Lorestan Province",,,Shirvan,,Asia/Tehran,0
132144,en,AS,Asia,IR,Iran,13,"Hamadan Province",,,Hamadan,,Asia/Tehran,0
132892,en,AS,Asia,IR,Iran,27,Golestan,,,Gorgan,,Asia/Tehran,0
133352,en,AS,Asia,IR,Iran,15,"Lorestan Province",,,Gilan,,Asia/Tehran,0
133452,en,AS,Asia,IR,Iran,07,Fars,,,Gharbi,,Asia/Tehran,0
133595,en,AS,Asia,IR,Iran,07,Fars,,,Gerash,,Asia/Tehran,0
133750,en,AS,Asia,IR,Iran,12,"Kurdistan Province",,,"Gazan-e `Olya",,Asia/Tehran,0
