geoname_id,locale_code,continent_code,continent_name,country_iso_code,country_name,subdivision_1_iso_code,subdivision_1_name,subdivision_2_iso_code,subdivision_2_name,city_name,metro_code,time_zone,is_in_european_union
1721080,zh-CN,AS,亚洲,PH,菲律宾,10,北棉兰老,MSR,,卡加延德奥罗,,Asia/Manila,0
1721168,zh-CN,AS,亚洲,PH,菲律宾,06,西米沙鄢,NEC,,,,Asia/Manila,0
1721281,zh-CN,AS,亚洲,PH,菲律宾,40,卡拉巴松,LAG,,,,Asia/Manila,0
1721906,zh-CN,AS,亚洲,PH,菲律宾,03,中央吕宋,NUE,,,,Asia/Manila,0
1722186,zh-CN,AS,亚洲,PH,菲律宾,13,卡拉加区,AGN,,武端市,,Asia/Manila,0
1722267,zh-CN,AS,亚洲,PH,菲律宾,03,中央吕宋,BUL,,,,Asia/Manila,0
1722481,zh-CN,AS,亚洲,PH,菲律宾,08,,LEY,,,,Asia/Manila,0
1723510,zh-CN,AS,亚洲,PH,菲律宾,14,棉兰老穆斯林自治区,MAG,,,,Asia/Manila,0
1723893,zh-CN,AS,亚洲,PH,菲律宾,08,,EAS,,,,Asia/Manila,0
1724369,zh-CN,AS,亚洲,PH,菲律宾,03,中央吕宋,BUL,,,,Asia/Manila,0
1724435,zh-CN,AS,亚洲,PH,菲律宾,07,中米沙鄢,CEB,,,,Asia/Manila,0
1724489,zh-CN,AS,亚洲,PH,菲律宾,03,中央吕宋,BUL,,,,Asia/Manila,0
1724936,zh-CN,AS,亚洲,PH,菲律宾,00,,,,,,Asia/Manila,0
1724956,zh-CN,AS,亚洲,PH,菲律宾,01,,PAN,,,,Asia/Manila,0
1725115,zh-CN,AS,亚洲,PH,菲律宾,40,卡拉巴松,LAG,,,,Asia/Manila,0
1725426,zh-CN,AS,亚洲,PH,菲律宾,00,,,,,,Asia/Manila,0
1725684,zh-CN,AS,亚洲,PH,菲律宾,13,卡拉加区,AGS,,,,Asia/Manila,0
1725729,zh-CN,AS,亚洲,PH,菲律宾,02,卡加延河谷,NUV,,,,Asia/Manila,0
1725799,zh-CN,AS,亚洲,PH,菲律宾,08,,LEY,,,,Asia/Manila,0
1725919,zh-CN,AS,亚洲,PH,菲律宾,40,卡拉巴松,LAG,,,,Asia/Manila,0
1726280,zh-CN,AS,亚洲,PH,菲律宾,40,卡拉巴松,BTG,,,,Asia/Manila,0
1726349,zh-CN,AS,亚洲,PH,菲律宾,40,卡拉巴松,QUE,,,,Asia/Manila,0
1726670,zh-CN,AS,亚洲,PH,菲律宾,07,中米沙鄢,CEB,,,,Asia/Manila,0
1726716,zh-CN,AS,亚洲,PH,菲律宾,06,西米沙鄢,ANT,,,,Asia/Manila,0
1727052,zh-CN,AS,亚洲,PH,菲律宾,01,,ILS,,,,Asia/Manila,0
1727995,zh-CN,AS,亚洲,PH,菲律宾,03,中央吕宋,BUL,,,,Asia/Manila,0
1728264,zh-CN,AS,亚洲,PH,菲律宾,03,中央吕宋,AUR,,,,Asia/Manila,0
1728336,zh-CN,AS,亚洲,PH,菲律宾,40,卡拉巴松,BTG,,,,Asia/Manila,0
1728523,zh-CN,AS,亚洲,PH,菲律宾,03,中央吕宋,BAN,,,,Asia/Manila,0
1728659,zh-CN,AS,亚洲,PH,菲律宾,06,西米沙鄢,AKL,,,,Asia/Manila,0
1728772,zh-CN,AS,亚洲,PH,菲律宾,07,中米沙鄢,NER,,拜斯,,Asia/Manila,0
1728930,zh-CN,AS,亚洲,PH,菲律宾,15,,BEN,,碧瑶市,,Asia/Manila,0
1729310,zh-CN,AS,亚洲,PH,菲律宾,03,中央吕宋,BAN,,,,Asia/Manila,0
1729524,zh-CN,AS,亚洲,PH,菲律宾,40,卡拉巴松,CAV,,,,Asia/Manila,0
1729557,zh-CN,AS,亚洲,PH,菲律宾,03,中央吕宋,PAM,,,,Asia/Manila,0
1729564,zh-CN,AS,亚洲,PH,菲律宾,06,西米沙鄢,NEC,,,,Asia/Manila,0
1729929,zh-CN,AS,亚洲,PH,菲律宾,41,民马罗巴区,MDR,,,,Asia/Manila,0
1729933,zh-CN,AS,亚洲,PH,菲律宾,09,三宝颜半岛,ZAS,,,,Asia/Manila,0
1730162,zh-CN,AS,亚洲,PH,菲律宾,02,卡加延河谷,NUV,,,,Asia/Manila,0
1730225,zh-CN,AS,亚洲,PH,菲律宾,03,中央吕宋,PAM,,,,Asia/Manila,0
1730413,zh-CN,AS,亚洲,PH,菲律宾,03,中央吕宋,PAM,,,,Asia/Manila,0
1730501,zh-CN,AS,亚洲,PH,菲律宾,40,卡拉巴松,RIZ,,,,Asia/Manila,0
1730713,zh-CN,AS,亚洲,PH,菲律宾,40,卡拉巴松,RIZ,,,,Asia/Manila,0
1730737,zh-CN,AS,亚洲,PH,菲律宾,03,中央吕宋,PAM,,,,Asia/Manila,0
1730749,zh-CN,AS,亚洲,PH,菲律宾,03,中央吕宋,BUL,,,,Asia/Manila,0
1731676,zh-CN,AS,亚洲,PH,菲律宾,08,,LEY,,,,Asia/Manila,0
1731685,zh-CN,AS,亚洲,PH,菲律宾,01,,PAN,,,,Asia/Manila,0
1731744,zh-CN,AS,亚洲,PH,菲律宾,12,,SAR,,,,Asia/Manila,0
1731752,zh-CN,AS,亚洲,PH,菲律宾,40,卡拉巴松,RIZ,,,,Asia/Manila,0
1731818,zh-CN,AS,亚洲,PH,菲律宾,13,卡拉加区,AGS,,,,Asia/Manila,0
1731819,zh-CN,AS,亚洲,PH,菲律宾,13,卡拉加区,AGN,,,,Asia/Manila,0
1731958,zh-CN,AS,亚洲,PH,菲律宾,01,,LUN,,,,Asia/Manila,0
1732341,zh-CN,AS,亚洲,PH,菲律宾,07,中米沙鄢,BOH,保和省,,,Asia/Manila,0
1732380,zh-CN,AS,亚洲,PH,菲律宾,15,,ABR,,,,Asia/Manila,0
1732667,zh-CN,AS,亚洲,MY,马来西亚,06,彭亨,,,,,Asia/Kuala_Lumpur,0
1732672,zh-CN,AS,亚洲,MY,马来西亚,08,霹雳,,,,,Asia/Kuala_Lumpur,0
1732687,zh-CN,AS,亚洲,MY,马来西亚,01,柔佛州,,,,,Asia/Kuala_Lumpur,0
1732711,zh-CN,AS,亚洲,MY,马来西亚,01,柔佛州,,,小笨珍,,Asia/Kuala_Lumpur,0
1732722,zh-CN,AS,亚洲,MY,马来西亚,01,柔佛州,,,巴西古当,,Asia/Kuala_Lumpur,0
1732742,zh-CN,AS,亚洲,MY,马来西亚,01,柔佛州,,,,,Asia/Kuala_Lumpur,0
1732744,zh-CN,AS,亚洲,MY,马来西亚,01,柔佛州,,,,,Asia/Kuala_Lumpur,0
1732745,zh-CN,AS,亚洲,MY,马来西亚,01,柔佛州,,,,,Asia/Kuala_Lumpur,0
1732752,zh-CN,AS,亚洲,MY,马来西亚,01,柔佛州,,,新山,,Asia/Kuala_Lumpur,0
1732811,zh-CN,AS,亚洲,MY,马来西亚,01,柔佛州,,,,,Asia/Kuala_Lumpur,0
1732826,zh-CN,AS,亚洲,MY,马来西亚,01,柔佛州,,,,,Asia/Kuala_Lumpur,0
1732846,zh-CN,AS,亚洲,MY,马来西亚,01,柔佛州,,,,,Asia/Kuala_Lumpur,0
1732857,zh-CN,AS,亚洲,MY,马来西亚,01,柔佛州,,,,,Asia/Kuala_Lumpur,0
1732869,zh-CN,AS,亚洲,MY,马来西亚,01,柔佛州,,,麻坡,,Asia/Kuala_Lumpur,0
1732891,zh-CN,AS,亚洲,MY,马来西亚,10,雪兰莪,,,,,Asia/Kuala_Lumpur,0
1732903,zh-CN,AS,亚洲,MY,马来西亚,10,雪兰莪,,,莎阿南,,Asia/Kuala_Lumpur,0
1732905,zh-CN,AS,亚洲,MY,马来西亚,10,雪兰莪,,,巴生市,,Asia/Kuala_Lumpur,0
1732945,zh-CN,AS,亚洲,MY,马来西亚,11,,,,,,Asia/Kuala_Lumpur,0
1733035,zh-CN,AS,亚洲,MY,马来西亚,04,,,,,,Asia/Kuala_Lumpur,0
1733036,zh-CN,AS,亚洲,MY,马来西亚,11,,,,,,Asia/Kuala_Lumpur,0
1733037,zh-CN,AS,亚洲,MY,马来西亚,10,雪兰莪,,,,,Asia/Kuala_Lumpur,0
1733038,zh-CN,AS,亚洲,MY,马来西亚,13,砂拉越,,,砂拉越,,Asia/Kuching,0
1733041,zh-CN,AS,亚洲,MY,马来西亚,08,霹雳,,,,,Asia/Kuala_Lumpur,0
1733043,zh-CN,AS,亚洲,MY,马来西亚,05,森美兰,,,森美兰,,Asia/Kuala_Lumpur,0
1733044,zh-CN,AS,亚洲,MY,马来西亚,03,吉兰丹,,,吉兰丹,,Asia/Kuala_Lumpur,0
1733045,zh-CN,AS,亚洲,MY,马来西亚,,,,,,,Asia/Kuching,0
1733046,zh-CN,AS,亚洲,MY,马来西亚,14,,,,,,Asia/Kuala_Lumpur,0
1733047,zh-CN,AS,亚洲,MY,马来西亚,07,槟城,,,,,Asia/Kuala_Lumpur,0
1733048,zh-CN,AS,亚洲,MY,马来西亚,02,吉打,,,,,Asia/Kuala_Lumpur,0
1733049,zh-CN,AS,亚洲,MY,马来西亚,01,柔佛州,,,,,Asia/Kuala_Lumpur,0
1733359,zh-CN,AS,亚洲,MY,马来西亚,12,沙巴州,,,,,Asia/Kuching,0
1733432,zh-CN,AS,亚洲,MY,马来西亚,12,沙巴州,,,,,Asia/Kuching,0
1733449,zh-CN,AS,亚洲,MY,马来西亚,12,沙巴州,,,京那律,,Asia/Kuching,0
1733468,zh-CN,AS,亚洲,MY,马来西亚,12,沙巴州,,,,,Asia/Kuching,0
1733664,zh-CN,AS,亚洲,MY,马来西亚,12,沙巴州,,,,,Asia/Kuching,0
1733697,zh-CN,AS,亚洲,MY,马来西亚,12,沙巴州,,,仙本那,,Asia/Kuching,0
1733782,zh-CN,AS,亚洲,MY,马来西亚,15,,,,纳闽,,Asia/Kuala_Lumpur,0
1733874,zh-CN,AS,亚洲,MY,马来西亚,12,沙巴州,,,,,Asia/Kuching,0
1733953,zh-CN,AS,亚洲,MY,马来西亚,12,沙巴州,,,拿笃,,Asia/Kuching,0
1734052,zh-CN,AS,亚洲,MY,马来西亚,12,沙巴州,,,山打根,,Asia/Kuching,0
1734098,zh-CN,AS,亚洲,MY,马来西亚,12,沙巴州,,,根地咬,,Asia/Kuching,0
1734199,zh-CN,AS,亚洲,MY,马来西亚,12,沙巴州,,,斗湖,,Asia/Kuching,0
1734240,zh-CN,AS,亚洲,MY,马来西亚,15,,,,,,Asia/Kuching,0
1734308,zh-CN,AS,亚洲,MY,马来西亚,11,,,,,,Asia/Kuala_Lumpur,0
1734372,zh-CN,AS,亚洲,MY,马来西亚,08,霹雳,,,宜力,,Asia/Kuala_Lumpur,0
1734389,zh-CN,AS,亚洲,MY,马来西亚,02,吉打,,,,,Asia/Kuala_Lumpur,0
1734393,zh-CN,AS,亚洲,MY,马来西亚,02,吉打,,,,,Asia/Kuala_Lumpur,0
1734446,zh-CN,AS,亚洲,MY,马来西亚,08,霹雳,,,,,Asia/Kuala_Lumpur,0
1734576,zh-CN,AS,亚洲,MY,马来西亚,08,霹雳,,,十字港,,Asia/Kuala_Lumpur,0
1734582,zh-CN,AS,亚洲,MY,马来西亚,08,霹雳,,,,,Asia/Kuala_Lumpur,0
1734586,zh-CN,AS,亚洲,MY,马来西亚,08,霹雳,,,太平,,Asia/Kuala_Lumpur,0
1734599,zh-CN,AS,亚洲,MY,马来西亚,08,霹雳,,,瓜拉江沙,,Asia/Kuala_Lumpur,0
1734626,zh-CN,AS,亚洲,MY,马来西亚,08,霹雳,,,,,Asia/Kuala_Lumpur,0
1734634,zh-CN,AS,亚洲,MY,马来西亚,08,霹雳,,,怡保,,Asia/Kuala_Lumpur,0
1734705,zh-CN,AS,亚洲,MY,马来西亚,11,,,,瓜拉登嘉楼,,Asia/Kuala_Lumpur,0
1734742,zh-CN,AS,亚洲,MY,马来西亚,04,,,,士兰道,,Asia/Kuala_Lumpur,0
1734745,zh-CN,AS,亚洲,MY,马来西亚,04,,,,亚罗牙也,,Asia/Kuala_Lumpur,0
1734748,zh-CN,AS,亚洲,MY,马来西亚,04,,,,榴梿洞葛,,Asia/Kuala_Lumpur,0
1734753,zh-CN,AS,亚洲,MY,马来西亚,04,,,,,,Asia/Kuala_Lumpur,0
1734759,zh-CN,AS,亚洲,MY,马来西亚,04,,,,马六甲,,Asia/Kuala_Lumpur,0
1734762,zh-CN,AS,亚洲,MY,马来西亚,04,,,,,,Asia/Kuala_Lumpur,0
1734769,zh-CN,AS,亚洲,MY,马来西亚,10,雪兰莪,,,,,Asia/Kuala_Lumpur,0
1734793,zh-CN,AS,亚洲,MY,马来西亚,10,雪兰莪,,,,,Asia/Kuala_Lumpur,0
1734797,zh-CN,AS,亚洲,MY,马来西亚,10,雪兰莪,,,万宜,,Asia/Kuala_Lumpur,0
1734798,zh-CN,AS,亚洲,MY,马来西亚,10,雪兰莪,,,士毛月,,Asia/Kuala_Lumpur,0
1734800,zh-CN,AS,亚洲,MY,马来西亚,05,森美兰,,,,,Asia/Kuala_Lumpur,0
1734810,zh-CN,AS,亚洲,MY,马来西亚,05,森美兰,,,花城,,Asia/Kuala_Lumpur,0
1734815,zh-CN,AS,亚洲,MY,马来西亚,05,森美兰,,,,,Asia/Kuala_Lumpur,0
1734821,zh-CN,AS,亚洲,MY,马来西亚,10,雪兰莪,,,雪邦,,Asia/Kuala_Lumpur,0
1734826,zh-CN,AS,亚洲,MY,马来西亚,05,森美兰,,,,,Asia/Kuala_Lumpur,0
1734841,zh-CN,AS,亚洲,MY,马来西亚,05,森美兰,,,,,Asia/Kuala_Lumpur,0
1734848,zh-CN,AS,亚洲,MY,马来西亚,05,森美兰,,,双溪芽笃,,Asia/Kuala_Lumpur,0
1734883,zh-CN,AS,亚洲,MY,马来西亚,05,森美兰,,,,,Asia/Kuala_Lumpur,0
1734885,zh-CN,AS,亚洲,MY,马来西亚,05,森美兰,,,金马士,,Asia/Kuala_Lumpur,0
1734971,zh-CN,AS,亚洲,MY,马来西亚,06,彭亨,,,北根,,Asia/Kuala_Lumpur,0
1735018,zh-CN,AS,亚洲,MY,马来西亚,06,彭亨,,,文德甲,,Asia/Kuala_Lumpur,0
1735022,zh-CN,AS,亚洲,MY,马来西亚,06,彭亨,,,,,Asia/Kuala_Lumpur,0
1735030,zh-CN,AS,亚洲,MY,马来西亚,06,彭亨,,,,,Asia/Kuala_Lumpur,0
1735076,zh-CN,AS,亚洲,MY,马来西亚,07,槟城,,,北海槟城,,Asia/Kuala_Lumpur,0
1735079,zh-CN,AS,亚洲,MY,马来西亚,07,槟城,,,大山脚,,Asia/Kuala_Lumpur,0
1735082,zh-CN,AS,亚洲,MY,马来西亚,07,槟城,,,,,Asia/Kuala_Lumpur,0
1735086,zh-CN,AS,亚洲,MY,马来西亚,07,槟城,,,高渊,,Asia/Kuala_Lumpur,0
1735089,zh-CN,AS,亚洲,MY,马来西亚,08,霹雳,,,,,Asia/Kuala_Lumpur,0
1735093,zh-CN,AS,亚洲,MY,马来西亚,07,槟城,,,打昔牛汝莪,,Asia/Kuala_Lumpur,0
1735096,zh-CN,AS,亚洲,MY,马来西亚,07,槟城,,,浮罗山背,,Asia/Kuala_Lumpur,0
1735102,zh-CN,AS,亚洲,MY,马来西亚,07,槟城,,,,,Asia/Kuala_Lumpur,0
1735106,zh-CN,AS,亚洲,MY,马来西亚,07,槟城,,,乔治市,,Asia/Kuala_Lumpur,0
1735144,zh-CN,AS,亚洲,MY,马来西亚,10,雪兰莪,,,,,Asia/Kuala_Lumpur,0
1735150,zh-CN,AS,亚洲,MY,马来西亚,10,雪兰莪,,,万挠,,Asia/Kuala_Lumpur,0
1735153,zh-CN,AS,亚洲,MY,马来西亚,10,雪兰莪,,,,,Asia/Kuala_Lumpur,0
1735158,zh-CN,AS,亚洲,MY,马来西亚,10,雪兰莪,,,八打灵再也,,Asia/Kuala_Lumpur,0
1735161,zh-CN,AS,亚洲,MY,马来西亚,14,,,,吉隆坡,,Asia/Kuala_Lumpur,0
1735166,zh-CN,AS,亚洲,MY,马来西亚,10,雪兰莪,,,,,Asia/Kuala_Lumpur,0
1735168,zh-CN,AS,亚洲,MY,马来西亚,14,,,,安邦,,Asia/Kuala_Lumpur,0
1735195,zh-CN,AS,亚洲,MY,马来西亚,10,雪兰莪,,,,,Asia/Kuala_Lumpur,0
1735227,zh-CN,AS,亚洲,MY,马来西亚,06,彭亨,,,关丹,,Asia/Kuala_Lumpur,0
1735244,zh-CN,AS,亚洲,MY,马来西亚,06,彭亨,,,瓜拉彭亨,,Asia/Kuala_Lumpur,0
1735267,zh-CN,AS,亚洲,MY,马来西亚,08,霹雳,,,务边,,Asia/Kuala_Lumpur,0
1735268,zh-CN,AS,亚洲,MY,马来西亚,08,霹雳,,,,,Asia/Kuala_Lumpur,0
1735274,zh-CN,AS,亚洲,MY,马来西亚,08,霹雳,,,,,Asia/Kuala_Lumpur,0
1735297,zh-CN,AS,亚洲,MY,马来西亚,13,砂拉越,,,,,Asia/Kuching,0
1735452,zh-CN,AS,亚洲,MY,马来西亚,08,霹雳,,,,,Asia/Kuala_Lumpur,0
1735456,zh-CN,AS,亚洲,MY,马来西亚,08,霹雳,,,巴西沙叻,,Asia/Kuala_Lumpur,0
1735459,zh-CN,AS,亚洲,MY,马来西亚,08,霹雳,,,安顺,,Asia/Kuala_Lumpur,0
1735498,zh-CN,AS,亚洲,MY,马来西亚,02,吉打,,,,,Asia/Kuala_Lumpur,0
1735506,zh-CN,AS,亚洲,MY,马来西亚,07,槟城,,,甲抛峇底,,Asia/Kuala_Lumpur,0
1735553,zh-CN,AS,亚洲,MY,马来西亚,03,吉兰丹,,,,,Asia/Kuala_Lumpur,0
1735605,zh-CN,AS,亚洲,MY,马来西亚,13,砂拉越,,,,,Asia/Kuching,0
1735634,zh-CN,AS,亚洲,MY,马来西亚,13,砂拉越,,,,,Asia/Kuching,0
1735881,zh-CN,AS,亚洲,MY,马来西亚,13,砂拉越,,,,,Asia/Kuching,0
1735902,zh-CN,AS,亚洲,MY,马来西亚,13,砂拉越,,,,,Asia/Kuching,0
1736278,zh-CN,AS,亚洲,MY,马来西亚,09,玻璃市,,,加央,,Asia/Kuala_Lumpur,0
1736286,zh-CN,AS,亚洲,MY,马来西亚,09,玻璃市,,,亚娄,,Asia/Kuala_Lumpur,0
1736302,zh-CN,AS,亚洲,MY,马来西亚,02,吉打,,,日得拉,,Asia/Kuala_Lumpur,0
1736309,zh-CN,AS,亚洲,MY,马来西亚,02,吉打,,,亚罗士打,,Asia/Kuala_Lumpur,0
1736356,zh-CN,AS,亚洲,MY,马来西亚,03,吉兰丹,,,,,Asia/Kuala_Lumpur,0
1736363,zh-CN,AS,亚洲,MY,马来西亚,03,吉兰丹,,,,,Asia/Kuala_Lumpur,0
1736366,zh-CN,AS,亚洲,MY,马来西亚,03,吉兰丹,,,华卡峇鲁,,Asia/Kuala_Lumpur,0
1736372,zh-CN,AS,亚洲,MY,马来西亚,03,吉兰丹,,,,,Asia/Kuala_Lumpur,0
1736376,zh-CN,AS,亚洲,MY,马来西亚,03,吉兰丹,,,哥打巴鲁,,Asia/Kuala_Lumpur,0
1736400,zh-CN,AS,亚洲,MY,马来西亚,11,,,,,,Asia/Kuala_Lumpur,0
1736929,zh-CN,AS,亚洲,MY,马来西亚,13,砂拉越,,,,,Asia/Kuching,0
1737012,zh-CN,AS,亚洲,MY,马来西亚,13,砂拉越,,,,,Asia/Kuching,0
1737486,zh-CN,AS,亚洲,MY,马来西亚,13,砂拉越,,,民都鲁,,Asia/Kuching,0
1738050,zh-CN,AS,亚洲,MY,马来西亚,13,砂拉越,,,美里,,Asia/Kuching,0
1738294,zh-CN,AS,亚洲,MY,马来西亚,01,柔佛州,,,乌鲁地南,,Asia/Kuala_Lumpur,0
1741550,zh-CN,AS,亚洲,MY,马来西亚,07,槟城,,,丹绒道光,,Asia/Kuala_Lumpur,0
1744246,zh-CN,AS,亚洲,MY,马来西亚,10,雪兰莪,,,,,Asia/Kuala_Lumpur,0
1744763,zh-CN,AS,亚洲,MY,马来西亚,14,,,,,,Asia/Kuala_Lumpur,0
1747013,zh-CN,AS,亚洲,MY,马来西亚,14,,,,,,Asia/Kuala_Lumpur,0
1747834,zh-CN,AS,亚洲,MY,马来西亚,13,砂拉越,,,,,Asia/Kuching,0
1749035,zh-CN,AS,亚洲,MY,马来西亚,08,霹雳,,,,,Asia/Kuala_Lumpur,0
1749664,zh-CN,AS,亚洲,MY,马来西亚,06,彭亨,,,,,Asia/Kuala_Lumpur,0
1749825,zh-CN,AS,亚洲,MY,马来西亚,10,雪兰莪,,,,,Asia/Kuala_Lumpur,0
1751189,zh-CN,AS,亚洲,MY,马来西亚,12,沙巴州,,,,,Asia/Kuching,0
1752021,zh-CN,AS,亚洲,MY,马来西亚,04,,,,,,Asia/Kuala_Lumpur,0
1759564,zh-CN,AS,亚洲,MY,马来西亚,02,吉打,,,瓜拉吉底,,Asia/Kuala_Lumpur,0
1760605,zh-CN,AS,亚洲,MY,马来西亚,14,,,,,,Asia/Kuala_Lumpur,0
1762110,zh-CN,AS,亚洲,MY,马来西亚,01,柔佛州,,,,,Asia/Kuala_Lumpur,0
1763100,zh-CN,AS,亚洲,MY,马来西亚,08,霹雳,,,,,Asia/Kuala_Lumpur,0
1763278,zh-CN,AS,亚洲,MY,马来西亚,08,霹雳,,,,,Asia/Kuala_Lumpur,0
1763410,zh-CN,AS,亚洲,MY,马来西亚,04,,,,,,Asia/Kuala_Lumpur,0
1763843,zh-CN,AS,亚洲,MY,马来西亚,01,柔佛州,,,,,Asia/Kuala_Lumpur,0
1764027,zh-CN,AS,亚洲,MY,马来西亚,07,槟城,,,,,Asia/Kuala_Lumpur,0
1764319,zh-CN,AS,亚洲,MY,马来西亚,08,霹雳,,,,,Asia/Kuala_Lumpur,0
1765949,zh-CN,AS,亚洲,MY,马来西亚,07,槟城,,,,,Asia/Kuala_Lumpur,0
1767537,zh-CN,AS,亚洲,MY,马来西亚,05,森美兰,,,,,Asia/Kuala_Lumpur,0
1768409,zh-CN,AS,亚洲,MY,马来西亚,11,,,,,,Asia/Kuala_Lumpur,0
1770325,zh-CN,AS,亚洲,MY,马来西亚,04,,,,,,Asia/Kuala_Lumpur,0
1770470,zh-CN,AS,亚洲,MY,马来西亚,06,彭亨,,,,,Asia/Kuala_Lumpur,0
1770890,zh-CN,AS,亚洲,MY,马来西亚,07,槟城,,,,,Asia/Kuala_Lumpur,0
1771023,zh-CN,AS,亚洲,MY,马来西亚,10,雪兰莪,,,,,Asia/Kuala_Lumpur,0
1771287,zh-CN,AS,亚洲,MY,马来西亚,05,森美兰,,,汝来,,Asia/Kuala_Lumpur,0
1771289,zh-CN,AS,亚洲,MY,马来西亚,05,森美兰,,,,,Asia/Kuala_Lumpur,0
1772611,zh-CN,AS,亚洲,MY,马来西亚,13,砂拉越,,,,,Asia/Kuching,0
1772808,zh-CN,AS,亚洲,MY,马来西亚,07,槟城,,,,,Asia/Kuala_Lumpur,0
1778252,zh-CN,AS,亚洲,MY,马来西亚,07,槟城,,,武吉丁雅,,Asia/Kuala_Lumpur,0
1778385,zh-CN,AS,亚洲,MY,马来西亚,01,柔佛州,,,,,Asia/Kuala_Lumpur,0
1781114,zh-CN,AS,亚洲,MY,马来西亚,10,雪兰莪,,,,,Asia/Kuala_Lumpur,0
1782085,zh-CN,AS,亚洲,MY,马来西亚,02,吉打,,,,,Asia/Kuala_Lumpur,0
1783621,zh-CN,AS,亚洲,CN,中国,GZ,贵州,,,遵义市,,Asia/Shanghai,0
1783745,zh-CN,AS,亚洲,CN,中国,SC,四川省,,,自贡,,Asia/Shanghai,0
1783763,zh-CN,AS,亚洲,CN,中国,HN,湖南,,,株洲,,Asia/Shanghai,0
1783873,zh-CN,AS,亚洲,CN,中国,HA,河南,,,驻马店市,,Asia/Shanghai,0
1783934,zh-CN,AS,亚洲,CN,中国,HA,河南,,,商丘市,,Asia/Shanghai,0
1783940,zh-CN,AS,亚洲,CN,中国,ZJ,浙江省,,,诸暨市,,Asia/Shanghai,0
1783988,zh-CN,AS,亚洲,CN,中国,SD,山东省,,,密州,,Asia/Shanghai,0
1784130,zh-CN,AS,亚洲,CN,中国,HA,河南,,,周口市,,Asia/Shanghai,0
1784185,zh-CN,AS,亚洲,CN,中国,YN,云南,,,玉溪市,,Asia/Shanghai,0
1784222,zh-CN,AS,亚洲,CN,中国,ZJ,浙江省,,,,,Asia/Shanghai,0
1784285,zh-CN,AS,亚洲,CN,中国,NX,宁夏,,,中卫,,Asia/Shanghai,0
1784320,zh-CN,AS,亚洲,CN,中国,GX,广西,,,钟山,,Asia/Shanghai,0
1784642,zh-CN,AS,亚洲,CN,中国,JS,江苏省,,,镇江市,,Asia/Shanghai,0
1784647,zh-CN,AS,亚洲,CN,中国,ZJ,浙江省,,,镇海区,,Asia/Shanghai,0
1784658,zh-CN,AS,亚洲,CN,中国,HA,河南,,,郑州市,,Asia/Shanghai,0
1784764,zh-CN,AS,亚洲,CN,中国,ZJ,浙江省,,,,,Asia/Shanghai,0
1784841,zh-CN,AS,亚洲,CN,中国,YN,云南,,,昭通市,,Asia/Shanghai,0
1784853,zh-CN,AS,亚洲,CN,中国,GD,广东,,,肇庆市,,Asia/Shanghai,0
1784969,zh-CN,AS,亚洲,CN,中国,YN,云南,,,西平,,Asia/Shanghai,0
1784990,zh-CN,AS,亚洲,CN,中国,GD,广东,,,湛江市,,Asia/Shanghai,0
1785018,zh-CN,AS,亚洲,CN,中国,FJ,福建省,,,漳州市,,Asia/Shanghai,0
1785036,zh-CN,AS,亚洲,CN,中国,GS,甘肃,,,张掖,,Asia/Shanghai,0
1785094,zh-CN,AS,亚洲,CN,中国,SD,山东省,,,,,Asia/Shanghai,0
1785286,zh-CN,AS,亚洲,CN,中国,SD,山东省,,,淄博,,Asia/Shanghai,0
1785294,zh-CN,AS,亚洲,CN,中国,HA,河南,,,安阳市,,Asia/Shanghai,0
1785453,zh-CN,AS,亚洲,CN,中国,SD,山东省,,,枣庄市,,Asia/Shanghai,0
1785533,zh-CN,AS,亚洲,CN,中国,GS,甘肃,,,榆中城关镇,,Asia/Shanghai,0
1785545,zh-CN,AS,亚洲,CN,中国,ZJ,浙江省,,,余姚,,Asia/Shanghai,0
1785623,zh-CN,AS,亚洲,CN,中国,JS,江苏省,,,玉山,,Asia/Shanghai,0
1785694,zh-CN,AS,亚洲,CN,中国,YN,云南,,,,,Asia/Shanghai,0
1785698,zh-CN,AS,亚洲,CN,中国,HB,湖北省,,,云梦城关镇,,Asia/Shanghai,0
1785710,zh-CN,AS,亚洲,CN,中国,YN,云南,,,景洪市,,Asia/Shanghai,0
1785718,zh-CN,AS,亚洲,CN,中国,ZJ,浙江省,,,云和,,Asia/Shanghai,0
1785725,zh-CN,AS,亚洲,CN,中国,GD,广东,,,云浮,,Asia/Shanghai,0
1785738,zh-CN,AS,亚洲,CN,中国,SX,山西,,,,,Asia/Shanghai,0
1785781,zh-CN,AS,亚洲,CN,中国,GX,广西,,,玉林市,,Asia/Shanghai,0
1785884,zh-CN,AS,亚洲,CN,中国,HN,湖南,,,,,Asia/Shanghai,0
1785952,zh-CN,AS,亚洲,CN,中国,ZJ,浙江省,,,乐清,,Asia/Shanghai,0
1786067,zh-CN,AS,亚洲,CN,中国,HB,湖北省,,,园林,,Asia/Shanghai,0
1786112,zh-CN,AS,亚洲,CN,中国,GD,广东,,,河源市,,Asia/Shanghai,0
1786141,zh-CN,AS,亚洲,CN,中国,HN,湖南,,,攸县城关镇,,Asia/Shanghai,0
1786217,zh-CN,AS,亚洲,CN,中国,HN,湖南,,,永州,,Asia/Shanghai,0
